Word,Frequency
GARDEN,1
largest...,1
"PANS,",1
PHOTOS...,1
"PORNOGRAPHY,",1
brutally,1
floor:,1
scrambles,1
belongings...,1
fuckers!,1
water.,1
"liquid,",1
"sprawling,",1
nose.,1
dishwashing,1
weeping.,1
pries,1
"water,",1
revolted.,1
wipe,1
unspools,1
driver's,1
examine,1
dripping,1
red.,1
spattered,1
handcuffs,1
"flame,",1
destroyed,1
flow,1
fuckload,1
fury.,1
hardest,1
What...,1
actress...,1
"sewer,",1
Eddie?!,1
see...,1
"dollars,",1
had...,1
nervous.,1
played,1
square?,1
himself?,1
Longdale...,1
fuck's,1
Angeles...,1
about...,1
scared...,1
Longdale?,1
happen?,1
fuck?,1
true...,1
Now!,1
seething.,1
silverware.,1
lawyer...,1
"attic,",1
"diary,",1
move!,1
life.,1
Someone...,1
ends.,1
why'd,1
existed.,1
"unsteady,",1
spittle,1
fuel,1
smoldering,1
"sorrow,",1
Swallowing,1
tamping,1
forearm,1
"fear,",1
panic,1
drained.,1
utterly,1
weeping...,1
Motherfuckers.,1
Small,1
SOB.,1
motherfuckers...,1
CHOCKING,1
spits,1
"SCREAMING,",1
ran,1
month,1
her...he,1
and...and...and,1
support.,1
"but,",1
throat,1
drugged,1
GAS,1
intercept,1
POTS...,1
"Except,",1
Anderson,1
Lieutenant,1
(waits),1
remembers.,1
nurse?,1
remembers,1
duty,1
smut,1
dealers,1
chooses,1
"""HOSPITALS.""",1
alive,1
drive!,1
finds...,1
up?,1
jerk,1
handjob,1
watched...,1
jams,1
angry.,1
secrets,1
really?,1
film?,1
why?,1
MOTEL...,1
seedy,1
man...,1
power...,1
"NYC,",1
commit,1
buddies...,1
No!!,1
freaked,1
traffic,1
lap.,1
"middleman,",1
ER,1
Old,1
wound,1
possible,1
stature.,1
errand-boy.,1
"refused,",1
male,1
adult,1
lawyer/client,1
privilege.,1
victim,1
trusted,1
implicitly.,1
incident,1
everything.,1
Would've,1
compensated.,1
scared,1
stabbing,1
Never,1
hoping,1
problem,1
Precinct.,1
Thirteenth,1
Followed,1
attained,1
attain...,1
butchered?,1
Isn't,1
AIRLINE,1
COUNTER.,1
DESKS.,1
"occupied,",1
CHECK-IN,1
BURN.,1
CURTAINS,1
SPREADS,1
FIRE,1
holder,1
grow,1
palms,1
limit.,1
gear,1
"BEHIND,",1
"downhill,",1
Then,1
Brooklyn,1
brains,1
book...,1
driving.,1
stewing.,1
kicked,1
slack...,1
"MATCHBOOK,",1
"target,",1
PHOTOGRAPHS...,1
Dead.,1
"gasoline,",1
LOAN,1
"detours,",1
side...,1
confirmed,1
obvious?,1
Enlighten,1
Building,1
State,1
Empire,1
numbed.,1
"parks,",1
fixated,1
hazard,1
bank.,1
minutes,1
Kennedy.,1
problem.,1
bank...,1
types,1
stapler,1
KEYS,1
"gaze,",1
stamps,1
booth...,1
"COMPUTER,",1
"manager,",1
exiting.,1
"VAULT,",1
pocketing,1
"entrance,",1
line...,1
GUARD,1
"aim,",1
"Hi,",1
stuff?,1
"opens,",1
ethereal,1
instant,1
brief,1
"blurred,",1
THIRD,1
FRAME:,1
STOP...,1
ADVANCES,1
shadows.,1
image.,1
shutting...,1
backwards,1
REVERSE...,1
PLAYS,1
halts.,1
ghastly,1
CORNER,1
Christian?,1
stand.,1
checked,1
"First,",1
assume,1
OVER:,1
CONTINUES,1
CHILDREN.,1
COMPUTER:,1
"computer,",1
ordinary...,1
financial,1
"Anyway,",1
'92...,1
discontinued,1
544.,1
lux,1
Supra-,1
oblivious...,1
photography,1
expertise.,1
"disappearance,",1
healthy.,1
vacation,1
yearbook,1
"portraits,",1
although,1
"souls,",1
Lost,1
"age,",1
technical,1
"description,",1
"teenagers,",1
"CHILDREN,",1
COMPUTER,1
shakes.,1
"looks,",1
after.,1
"""MISSING.""",1
keyboard,1
mouse...,1
"TEENAGERS,",1
paging,1
notepad:,1
"Filmmaking.""",1
8,1
"""Super",1
"Characteristics.""",1
Physical,1
Stocks,1
"""Film",1
"Photography.""",1
Picture,1
"""Motion",1
books...,1
LIBRARY.,1
"girls,",1
develop,1
"Obviously,",1
good?,1
spot,1
smaller,1
"unshaven,",1
"catalog,",1
hunched,1
tattoo,1
STAR,1
"clearer,",1
REFOCUSING...,1
V.O.,1
masked,1
CLOSER,1
"re-frames,",1
baseboard.,1
END,1
index,1
SPOT,1
stooped,1
catalog.,1
TITLE,1
CARD:,1
furrows,1
curly,1
haired,1
dress...,1
BOY...,1
faced,1
ruddy,1
freckles...,1
headed,1
TEENAGERS:,1
cards.,1
"1992,""",1
"""North",1
Thermos,1
wearily,1
ends,1
Goodbye.,1
one-hour,1
duplicated.,1
unshaven.,1
intact...,1
"itself,",1
said.,1
bar.,1
BAR,1
floating,1
meant,1
trying.,1
"video,",1
Unlike,1
negative.,1
we've,1
"Second,",1
GIRL.,1
photo...,1
"files,",1
BULLETINS.,1
okay,1
yours,1
blades.,1
fingering,1
frozen,1
"except,",1
wouldn't,1
three.,1
"something,",1
"identification,",1
glimpse,1
obvious;,1
men.,1
"ON,",1
prints,1
middleman,1
husbands,1
"horrible,",1
machine,1
"little,",1
FAMILY,1
POSTERS.,1
person/children,1
"ME?""",1
SEEN,1
YOU,1
"""HAVE",1
"PHOTOS,",1
BOARDS,1
"""U.S.",1
BULLETIN,1
computers.,1
phones,1
Employees,1
Cubicles.,1
Small.,1
OFFICES,1
"CUBICLE,",1
"billfold,",1
identification:,1
laminated,1
course,1
Absolutely.,1
citizens...,1
normally,1
archive.,1
access,1
"simply,",1
card.,1
"bifocals,",1
official,1
PHOTO...,1
"Pennsylvania"",",1
Commonwealth,1
"INVESTIGATOR,",1
"""LICENSED",1
"Persons.""",1
Nondescript.,1
decision,1
"EYEPIECE,",1
LETTERS,1
TINY,1
exposed,1
MAGNIFYING,1
P.O.V.,1
close...,1
leaning,1
magnifying,1
listens.,1
squinting.,1
"edges,",1
handles,1
"gloves,",1
closet.,1
suits,1
Pizza,1
holes:,1
BULB,1
socket.,1
threads,1
"fine,",1
dials.,1
"dresser,",1
props,1
"darkroom,",1
makeshift,1
REFOCUSING.,1
tighter,1
framing,1
lens;,1
adjustment,1
"baseboard,",1
sideways,1
enlarger,1
flicks,1
abide,1
"make,",1
separate.,1
"eighteen,",1
pissed.,1
knows...,1
Sorry.,1
disappointed.,1
"CARD,",1
clients,1
they'd,1
Besides,1
receptive.,1
whatever.,1
"Molestation,",1
run.,1
kid'll,1
sometimes,1
"often,",1
involved.,1
"Tom,",1
underfoot.,1
Director,1
RESEARCH,1
adults,1
disappearance.,1
Files,1
"many,",1
method.,1
thumb,1
wet,1
December.,1
funding,1
lose,1
percent,1
computers),1
CATALOGS.,1
"COMPUTERS,",1
library,1
"people,",1
share,1
Few,1
maybe.,1
convince,1
doctor's,1
sense,1
"mature,",1
"kid,",1
meal,1
convinced,1
eighteen,1
N.C.M.E.C.?,1
seemed,1
"homeless,",1
conversation,1
"81,",1
hitchhiking,1
picked,1
wife.,1
telephone.,1
"surprisingly,",1
ate,1
"food,",1
N.C.I.C.,1
alright.,1
"alive,",1
message,1
somehow,1
I.D.,1
photocopied),1
SKETCH,1
(shows,1
sketch...,1
"help,",1
fingers),1
(snaps,1
herself...,1
excused,1
backtracks,1
compares,1
"peddling,",1
"4th,",1
forgive,1
friend...,1
apart...,1
Things,1
divorced,1
disappeared.,1
1993.,1
September,1
indication,1
suicide?,1
committed,1
uncomfortable,1
from?,1
clothes.,1
depressed...,1
seemed...,1
circumstances...,1
Were,1
indications,1
abuse?,1
ANIMALS,1
STUFFED,1
ACTORS,1
news.,1
noticing.,1
miserable.,1
hurts.,1
imagine,1
apologize.,1
times,1
"Christ,",1
to...,1
never.,1
"asked,",1
FBI,1
left?,1
note?,1
carefully,1
ongoing,1
trench,1
detectives,1
"chews,",1
detective?,1
hope.,1
create,1
efforts.,1
effect,1
clipboard.,1
expectations.,1
raise,1
important,1
patio.,1
PICNIC,1
QUEEN,1
DAIRY,1
coat,1
hat.,1
Drinking,1
"whiskey,",1
refers,1
actually,1
refreshing,1
"cheating,",1
minute,1
"teeth,",1
dandruff,1
"hair-lip,",1
"Glamorous,",1
cheating,1
pardon,1
pissing,1
like?,1
Want,1
noses.,1
sheets,1
Perfectly,1
watch),1
bothers,1
note.,1
"run,",1
kids,1
persons.,1
"See,",1
aside,1
though.,1
is...,1
"gone,",1
report.,1
cup.,1
religious?,1
praying,1
happens...,1
fine,1
life's,1
guilt.,1
goodbye.,1
job?,1
possible...,1
"tortured,",1
I.,1
Police,1
profession,1
"want,",1
look?,1
me...?,1
How...,1
upset.,1
"natural,",1
"belongings,",1
search,1
focused,1
eventually,1
note,1
"sense,",1
kids.,1
preserved.,1
They'll,1
climbing,1
tomorrow...,1
finish,1
anymore,1
shouldn't,1
watch...,1
"sadness,",1
missed.,1
religion,1
birthday.,1
GIFTS.,1
brightly,1
SIX,1
wreck,1
ANIMALS.,1
CLOWNS,1
welling,1
"park,",1
"tears,",1
fighting,1
forced,1
flowery.,1
home's,1
far.,1
"honest,",1
through.,1
warranty.,1
thing's,1
goddamn,1
honey.,1
hot,1
shower,1
CELLULAR...,1
unpacked.,1
composure.,1
"lunch,",1
convenient,1
prettier,1
"Steven,",1
"of...""",1
yesterday,1
discovered,1
"suicide,",1
apparent,1
"""Dead",1
"1948-1993.""",1
"""Mathews,",1
top:,1
"1993.""",1
"4,",1
"""September",1
Top,1
OBITUARIES.,1
past...,1
BLURS,1
SUBURB,1
tree-lined,1
boxy,1
homes.,1
"knocks,",1
PORCH,1
cologne,1
applies,1
COLOGNE,1
file.,1
"reports,",1
"""Jiffy-Lube""",1
papers,1
"registration,",1
folder,1
CLIPBOARD,1
"shaven,",1
clean,1
neglected,1
"12,",1
Same,1
"sad,",1
Blue,1
scrolling,1
hop-scotch,1
Kids,1
library.,1
North,1
"Fayetteville,",1
skies,1
freeway.,1
"Disappearance.""",1
INTERSTATE,1
"Matthews.""",1
name:,1
Writing,1
card...,1
INFORMATION,1
"photo,",1
issues,1
LOCAL,1
"NEWSPAPER,",1
ARTICLE,1
Girl's,1
Leads,1
"""No",1
till...,1
SCROLLS,1
PAD.,1
LEGAL,1
"article,",1
Archive.,1
Person,1
Mathews;,1
"Teen.""",1
Continues,1
"""Search",1
headlined,1
clipboard,1
middle-aged,1
easy.,1
name...,1
"Right,",1
it),1
(pretends,1
Cole.,1
Neil,1
Neil...,1
somewhere...,1
page...,1
reports,1
Lube,1
Jiffy,1
contact,1
F.B.I.,1
spoke,1
eventually.,1
Department,1
Agent,1
Cole,1
he'd,1
call?,1
nods.,1
correct...,1
listed.,1
1992.,1
"11th,",1
June,1
1976.,1
"24,",1
April,1
Born,1
"pounds,",1
weight;,1
"four,",1
height;,1
(looking,1
Justice,1
Virginia.,1
"answers,",1
contractor,1
disappearance,1
questions,1
appointment,1
audit.,1
internal,1
Persons,1
U.S.,1
independent,1
different.,1
official.,1
identification,1
investigator...,1
licensed,1
"Jones,",1
name's,1
"MATHEWS,",1
are...,1
"explain,",1
support,1
organization,1
"missed,",1
fact-check,1
clipboard),1
(holds,1
review,1
enforcement.,1
functioning,1
"interconnected,",1
organizations,1
before?,1
Washington.,1
Children,1
Exploited,1
unlike,1
"archive,",1
black-out,1
FOIL,1
ALUMINUM,1
"modest,",1
yards.,1
homes,1
suburban,1
level,1
split,1
modest,1
surrounding,1
yard,1
CAPITAL,1
lawnmower.,1
ROARING,1
"khakis,",1
tan,1
Sunny,1
"Susquehanna,",1
"HARRISBURG,",1
"lawnmower,",1
mop,1
neighbors,1
repainting,1
SHIRTS.,1
team,1
full.,1
lane,1
Night.,1
League,1
LOUD.,1
MUSIC'S,1
ALLEY,1
mowing.,1
resumes,1
"waves,",1
waves.,1
neighbor,1
porch.,1
BUILDING.,1
assistance.,1
preparing,1
Susquehanna.,1
"Discotheque,",1
Miami:,1
Woman,1
Gaudy,1
unhappily,1
well-to-,1
river.,1
architecture,1
Senator.,1
moderate,1
--DAY,1
comforting,1
Cinderella?,1
"trouble,",1
lean,1
towel,1
restaurant...,1
son-in-law,1
dry,1
franchise,1
all...,1
invoice,1
um...,1
politician,1
warn,1
imbecile.,1
"sir,",1
"discreet,",1
apologize...,1
"unpleasant,",1
"report,",1
specifics,1
throat),1
(clears,1
during,1
"ball,",1
bowl.,1
CRYING,1
MANSION,1
"drive,",1
lined,1
tree,1
gardens.,1
vast,1
acres,1
situated,1
WORLD,1
switching,1
COMPOUND,1
notes.,1
"listens,",1
fine...,1
evening,1
tomorrow,1
"acquaintance,",1
mansion.,1
BUTLER,1
butler,1
Towering,1
insisted,1
speak.,1
simply,1
Apparently,1
Uh,1
limp,1
attorney.,1
notice.,1
prompt.,1
LAWYER.,1
ghoul,1
"thin,",1
sad,1
ladders.,1
serviced,1
phones.,1
upstairs),1
"steps,",1
"rowdy,",1
return.,1
"drinking,",1
beer,1
"laughing,",1
shouts,1
teammates.,1
mocking,1
balls,1
(shouts,1
standing.,1
pin,1
SCATTER.,1
PINS,1
"lane,",1
Down,1
releases...,1
Dinner.,1
bites.,1
league,1
shirt.,1
"BOOKS,",1
"downstairs,",1
minute...?,1
feed,1
eating.,1
playing,1
town,1
Betty's,1
Saturday?,1
bridge,1
(eating),1
worthless.,1
fix,1
weekend?,1
heater,1
elsewhere.,1
CINDY,1
PAPER.,1
limousine.,1
listen...,1
"Uh,",1
notations.,1
NOTEPAD,1
motion.,1
cab,1
kidding?,1
Follow,1
squinting,1
limo,1
to?,1
behind.,1
STAND...,1
DRIVER.,1
LIMO,1
shoulder...,1
policy...,1
"smoke,",1
dollars?,1
good...,1
"bar,",1
sweaty.,1
"dressed,",1
"ROOM.""",1
EVERY,1
MOVIES,1
LT,1
"""AD",1
four-star.,1
taxicab.,1
double-parked,1
limousine,1
"COAST""",1
"""GOLD",1
"BEACH,",1
"sun,",1
"outside,",1
bored.,1
solitary,1
gray.,1
crisp,1
"neat,",1
"middle-aged,",1
"WELLES,",1
TOM,1
businessmen,1
families,1
CURBSIDE,1
tourist,1
weary,1
Amongst,1
5/06/97,1
Walker,1
Kevin,1
Andrew,1
crackers,1
cellophane,1
"cup,",1
ARRIVAL,1
FOLLOWS...,1
along.,1
poster,1
REPUBLICAN,1
YOUNG,1
handsome,1
"pack,",1
Class,1
graying,1
"paunchy,",1
arrive:,1
PASSENGERS,1
GATE,1
AT,1
GATE.,1
"sandwich,",1
ESPN,1
quiets.,1
thing?,1
infant,1
"stroller,",1
behavior.,1
accusing,1
accuse,1
"""hello,""",1
Before,1
"mean,",1
Welcome,1
guy...,1
everywhere,1
bars,1
reeks,1
Smoking?,1
smoking...,1
sniffs,1
"CINDY,",1
overjoyed.,1
"pumpkin-head,",1
"child,",1
"uneventfully,",1
"finish,",1
passion.,1
"sex,",1
position,1
missionary,1
"Standard,",1
"Honey,",1
"what,",1
Business,1
business?,1
stroller.,1
"follows,",1
bags,1
arm.,1
"kiss,",1
appreciating,1
"t.v.,",1
CLICK...,1
"successful,",1
"seatbelt,",1
meal.,1
utensils,1
aisle,1
shoehorned,1
yawn.,1
TELEPHOTO,1
embracing,1
limo.,1
"drunk,",1
THROBBING,1
"disco,",1
exit,1
GAUDY,1
DISCOTHEQUE,1
balancing,1
forcing,1
"smile,",1
toiling,1
STROLLER,1
BABY,1
"AMY,",1
smiles...,1
hallway.,1
terminal,1
PEOPLE,1
arrive.,1
isolated.,1
airport,1
gleaming.,1
"SCREECH,",1
AIRPLANE,1
supper.,1
miniature,1
soon,1
listening.,1
attorney,1
"images,",1
shaken.,1
visibly,1
troubled.,1
Silence.,1
ADJOINING,1
"sickened,",1
CLATTERING.,1
involuntarily,1
"disbelieving,",1
"flickering,",1
does.,1
NEXT,1
HAPPENS,1
WHAT,1
NEVER,1
WILL,1
"can't,",1
"(stands,",1
head),1
ruin,1
"served,",1
memory,1
poor,1
chance,1
happen.,1
remembered,1
anonymously.,1
"later,",1
collect,1
evidence,1
first...,1
confessed,1
names,1
punished.,1
whoever,1
fearful.,1
blades...,1
divorce,1
"drugged,",1
DUCT,1
oblivious.,1
"moves,",1
shadows,1
shifting,1
tungsten,1
blankly.,1
nondescript,1
unseeing,1
"17,",1
16,1
"motion,",1
constantly,1
"HELD,",1
HAND,1
"exposure,",1
TAPE.,1
SHEETING...,1
"garish,",1
Mexican,1
upright.,1
"closed,",1
"reddened,",1
"doll,",1
rag,1
position.,1
grimaces.,1
SLAPS,1
favor,1
take.,1
CLATTER.,1
LOUD,1
pale.,1
"scrawny,",1
"shorts,",1
spend,1
cases.,1
executors,1
TURNPIKE,1
Ohio,1
"Cleveland,",1
rain.,1
overcast.,1
"skyline,",1
highway.,1
Little,1
PENNSYLVANIA,1
positions,1
carpet.,1
BRIEFCASE,1
tire.,1
spare,1
"trunk,",1
loads,1
copy.,1
not-so-great,1
APARTMENT,1
BUILDING'S,1
lists,1
packages,1
CHEMICALS,1
BOTTLES,1
fixing,1
bath,1
developer,1
PANS,1
toilet.,1
developer's,1
PROJECTOR.,1
ENLARGER,1
"unpacking,",1
Dingy,1
"RATES.""",1
"""WEEKLY",1
sketch,1
TEENAGE,1
Corporate,1
idle.,1
twists,1
wants:,1
cluttered,1
SHOEBOXES,1
child.,1
"near,",1
sound,1
"uncertain,",1
SKETCHES.,1
apart,1
"responsible,",1
"information,",1
risk.,1
appropriate,1
compensation,1
remotely,1
dial's,1
"GUN,",1
HOLSTER,1
CLEANING,1
sorts,1
contains,1
FILE.,1
gun),1
(cleaning,1
precaution.,1
gun?,1
We'll,1
"most,",1
"months,",1
shot.,1
case...,1
Sometimes,1
mortgage.,1
SUPPLIES.,1
images...,1
"CLATTERS,",1
Darkness.,1
condolences.,1
b+w,1
FLAG.,1
AMERICAN,1
Giant,1
lifetime.,1
"terrible,",1
with...,1
recently.,1
highly,1
passed,1
tea.,1
confidentiality.,1
adherence,1
strict,1
discretion...,1
Praised,1
ACHIEVEMENTS.,1
baked,1
enamel,1
nailed,1
COAL,1
"PLANTS,",1
STEEL,1
visiting,1
landscape,1
industrial,1
"teeming,",1
"powerful,",1
MR.,1
fireplace:,1
PAINTING,1
OIL,1
sanctum.,1
"STEEL.""",1
"""CHRISTIAN",1
recommended.,1
admire.,1
about.,1
since,1
perhaps,1
"record,",1
theatrical.,1
disapproval.,1
adamant,1
expressed,1
"differently,",1
"investigator,",1
privileged,1
engaging,1
investigator?,1
sort?,1
attend.,1
meeting,1
concerns,1
"estate,",1
"irritated,",1
pleasant,1
evening.,1
"tea,",1
places.,1
influential,1
Asking,1
Hershey.,1
Lancaster,1
"husband's,",1
spoken,1
"saucer,",1
cup,1
dainty,1
"sit,",1
tea),1
(offers,1
odd.,1
exit.,1
MINES,1
ground-breaking,1
"ceremonies,",1
husband.,1
"""snuff",1
chair),1
(leads,1
moment?,1
Christian...,1
police...,1
atrocity.,1
belonged,1
"WORKMEN,",1
"been,",1
think.,1
rapes,1
don't...,1
reel.,1
desk:,1
"certificates,",1
"film.""",1
urban,1
myth.,1
"Like,",1
certain,1
joke.,1
play...,1
tricks,1
effects...,1
special,1
realistic...,1
"real,",1
rape.,1
Simulated,1
stag,1
assure,1
"thing,",1
folklore.,1
district,1
"Cash,",1
found?,1
realize...,1
deeply.,1
plenty,1
troubles.,1
imagine.,1
forty-five,1
married,1
succeeded.,1
legendary.,1
cultivated.,1
"eccentric,",1
Notorious,1
portrait),1
empire,1
Mostly.,1
Pittsburgh?,1
POLITICIANS.,1
loyal,1
carry,1
didn't...,1
client,1
contents.,1
prevented,1
safe),1
concerned,1
combination,1
into.,1
"scarred,",1
"ajar,",1
SAFE.,1
WALL,1
revealing,1
"PICTURE,",1
curious.,1
reason.,1
expects,1
sadly.,1
want.,1
SEARCH,1
pruned.,1
couriers.,1
Secret,1
codes.,1
hidden,1
Classified,1
blister.,1
"burn,",1
permanently,1
weird,1
junkies.,1
"zombies,",1
word,1
spreads,1
"underground,",1
local,1
from.,1
Credit,1
orders,1
dummy,1
corporations.,1
anybody,1
trace,1
cops,1
"versa,",1
vice,1
buyer,1
seller,1
point,1
shit...,1
boxes.,1
P.O.,1
Revolving,1
transfers.,1
wire,1
Interstate,1
sometimes.,1
'em.,1
parents?,1
she-,1
straddle,1
"Now,",1
love.,1
throw,1
guy's,1
beyond,1
hemaphrodites...,1
"fisting,",1
zap,1
"spanking,",1
"watersports,",1
"fetish,",1
Foot,1
product;,1
specialty,1
Child,1
gag,1
consenting,1
not?,1
Step,1
modems,1
forth,1
swapping,1
chicken-hawks.,1
heaven,1
wants.,1
patience,1
Anyone,1
internet.,1
"two,",1
"risky,",1
see?,1
yanking,1
Snuff,1
many.,1
Twenty-five.,1
offense...,1
weekend.,1
profits.,1
account.,1
check,1
"1992,",1
March,1
1991,1
November,1
Between,1
temporarily,1
tail,1
accounts,1
"STATEMENTS,",1
FINANCIAL,1
stops.,1
RING.,1
projected,1
square,1
himself...,1
"booth,",1
"personally,",1
positive,1
Exactly,1
penny.,1
joking.,1
equal,1
"accounts,",1
Totalled,1
far...,1
cents...,1
seventy,1
cents.,1
thirteen,1
paper.,1
amounts,1
amounts...,1
odd,1
flapping...,1
film's,1
"anything,",1
pumping,1
Am,1
what?,1
numb.,1
losers,1
parade,1
hamburgers.,1
"gas,",1
job.,1
reel,1
"Fuck,",1
got?,1
choices,1
genius.,1
smart,1
strike,1
hayseed.,1
driver?,1
Harvard?,1
Run,1
President?,1
take-up,1
threading,1
"RUNNING,",1
"attorney,",1
"LONGDALE,",1
taxi.,1
goodnight.,1
PARKED,1
ALL,1
question.,1
Pennsylvania...,1
kids?,1
finger.,1
ring,1
pops?,1
hurt.,1
dentist,1
"MEN,",1
these?,1
lip.,1
free.,1
"five,",1
Buy,1
Sick,1
bondage.,1
Mixed,1
videos),1
homemade,1
numbered,1
angry,1
addresses,1
stack,1
pays,1
PLUMP,1
BONDAGE.,1
Anything,1
harder?,1
harder.,1
Snuff?,1
uniform,1
nurses,1
BUXOM,1
movie;,1
Folding,1
CURTAIN,1
DOORWAY.,1
CURTAINED,1
dealer,1
off?,1
snuff.,1
ain't,1
spend.,1
mister.,1
"got,",1
extreme,1
"grainy,",1
tube.,1
desperation,1
"boxes,",1
cardboard,1
shutting,1
afraid.,1
greasy,1
"nervously,",1
glancing,1
jackets:,1
bootleg,1
Only,1
Members,1
sweatpants,1
"socks,",1
shorts,1
"bellies,",1
pot,1
"children,",1
"boys,",1
naked.,1
censored,1
"""five.""",1
"""sixteen,""",1
"""two,""",1
marks,1
identifying,1
offers,1
smokes,1
"unaffected,",1
rubberbands.,1
X-rated,1
PILLS,1
COLORFUL,1
baggies,1
pornographic,1
swallows,1
prepares,1
"hairy,",1
theory.,1
"Nowadays,",1
"porn-addict,",1
mean?,1
asses,1
bikinis,1
thong,1
dancing,1
Mtv's,1
offensive!,1
perverse,1
"hips,",1
wiggling,1
Presley's,1
Elvis,1
Oh,1
Desensitization.,1
evolution.,1
biggest,1
ever.,1
chicks,1
breast,1
Interesting,1
nowhere,1
wounds.,1
laying,1
jerking,1
People'll,1
medical,1
films'll,1
Hustler'll,1
Penthouse'll,1
Playboy,1
"Soon,",1
literally.,1
bigger,1
implants,1
"mainstream,",1
else?,1
examination,1
ALL-NIGHT,1
X.,1
Triple,1
mainstream,1
pornography,1
"Playboy,",1
breakfast.,1
eats,1
WIG.,1
sex.,1
BLONDE,1
lap,1
bent,1
masturbating.,1
obviously,1
"grunting,",1
"darkness,",1
difference,1
penetration.,1
industry's,1
valley.,1
spending,1
buying,1
"pornography,",1
Anybody,1
America,1
Awards.,1
Academy,1
porno,1
They've,1
videos,1
150,1
pump,1
"celebrities,",1
"directors,",1
"Writers,",1
life...,1
statute,1
limitations.,1
CURVE,1
"gesticulating,",1
visitor.,1
curve,1
"headlights,",1
slowly...,1
"sight,",1
slows,1
AROUND,1
"disgust,",1
"FURTHER,",1
by...,1
porch,1
driveway,1
follows...,1
Hills.,1
roads,1
cajoling.,1
"taking,",1
placing,1
shoulder.,1
counting.,1
"wad,",1
Cash.,1
Express.,1
MasterCard,1
complicated,1
"DEVICES,",1
"sma1l,",1
watches:,1
sale.,1
tech,1
Ultra,1
ESPIONAGE,1
"stay,",1
responds.,1
dented,1
finishing,1
(at,1
army,1
"POOLE,",1
pudgy,1
disorganized,1
crowded,1
Inc.,1
deciding.,1
CELLULAR.,1
tripod.,1
liquor,1
Moving,1
counts,1
floors,1
TRIPOD.,1
COT,1
ARMY,1
transferred,1
"loud,",1
print,1
smells,1
"jewelry,",1
belt.,1
women.,1
finishes,1
sealing,1
"peanuts,",1
Styrofoam,1
packs,1
and...,1
tattooed,1
up;,1
culled,1
"shouting,",1
"growing,",1
agitation,1
rings.,1
Alright.,1
register),1
overnight,1
jaw.,1
RECORDER'S,1
pigtails.,1
Girls,1
boys.,1
Shirtless,1
children.,1
Faces,1
clenches,1
lock-,1
PORNOGRAPHY.,1
Inside:,1
another.,1
Empty.,1
"lock,",1
lock.,1
file's,1
"recording,",1
plugged,1
LISTENS,1
"HEADPHONE,",1
crap,1
softcore,1
customers,1
scumbag,1
"receipt,",1
jackass,1
flick,1
skin,1
month.,1
jerkoffs,1
sell.,1
PHONE...,1
Jimbo...,1
"stuff,",1
dozen.,1
tools,1
together.,1
area,1
spiel.,1
"kneels,",1
"Inc.""",1
hall,1
"stairwell,",1
completely,1
punching,1
sir.,1
"items,",1
device,1
perfectly,1
inform,1
required,1
recounting.,1
Fine.,1
first?,1
code,1
TOOLS,1
Titles,1
"Doctor,""",1
"""Deep",1
listening,1
adhesive.,1
expose,1
peels,1
DEVICE,1
contracts.,1
"paperwork,",1
stuffed,1
Another's,1
X-RATED,1
CASSETTES,1
CABINETS.,1
"Colony.""",1
"""Penal",1
"Ass,""",1
landlord),1
(turns,1
level.,1
showed,1
"kindest,",1
time?,1
possessed,1
nun.,1
"Mathews,""",1
TAG:,1
LUGGAGE,1
forgotten,1
shelf),1
suitcase.,1
belongings?,1
ladder,1
dust.,1
SUITCASE.,1
shelf...,1
boxes...,1
sweetest,1
meet.,1
adored,1
hoped,1
NEWSPAPER;,1
"frowning,",1
kitten.,1
bear,1
teddy,1
FIGURINES;,1
SWEATER,1
Resting,1
CLOTHING.,1
"ROSARY,",1
"clothing,",1
appropriate?,1
"parents,",1
pray,1
she'd,1
"ladder,",1
(pointing,1
8th,1
"elderly,",1
(examines,1
sure...,1
"Sister,",1
sure?,1
picture...,1
"glasses,",1
MARY.,1
"beds,",1
"LADDER,",1
bunk,1
mopping,1
"detective,",1
arranged.,1
post,1
Send,1
"checks,",1
picture),1
"HOSTEL,",1
AREA,1
chain-link,1
STEP,1
"wants,",1
parents.,1
runaway.,1
SHELVES.,1
cob-web,1
"cage,",1
correctly.,1
recall,1
"month,",1
CHAIRS.,1
stacks,1
"LAMPS,",1
cage,1
CAGE.,1
Help,1
"CLASSIFIEDS,",1
"2,",1
"""Dental",1
Professional,1
"Poole,",1
"Inc.,",1
"Cruises,""",1
Travel,1
"""Wilson",1
"Office,""",1
glass.,1
Several,1
"pebbled,",1
elevator.,1
wait,1
SECRETARIES,1
stairwell,1
stairwell...,1
"winded,",1
Casting,1
"Distribution,",1
Suite,1
"804.""",1
excellent,1
afford,1
blinds.,1
cursory,1
LANDLORD.,1
disinterested,1
9TH,1
"AVAILABLE.""",1
SPACE,1
"""OFFICE",1
adjacent,1
"Satisfied,",1
across.,1
"floors,",1
came.,1
stained.,1
peeling.,1
Paint's,1
photocopy,1
"might,",1
"may,",1
Wish,1
"""Star",1
POEM,1
"PAGE,",1
address,1
BOOK.,1
TOOTHBRUSH,1
"CLOTHING,",1
JOINTS.,1
baggie,1
others,1
"circled,",1
possibilities,1
"tonight.""",1
Perfect,1
"REGISTRY,",1
match.,1
LOBBY,1
top-to-bottom.,1
